OBJECTID,Type,IsConcealed,LocationConfidenceMeters,ExistenceConfidence,IdentityConfidence,Symbol,Label,DataSourceID,Notes,ContactsAndFaults_ID,Shape_Length
"837",fault,N,"10",certain,certain,02.01.03,,DAS1,,CAF0837,"527.8265305529101"
"838",fault,N,"5",certain,certain,02.01.01,,DAS1,,CAF0838,"558.58448457714"
"839","fault, thrust",Y,"5",certain,certain,02.08.07,,DAS1,,CAF0839,"131.4101001157993"
"840",contact,N,"5",certain,certain,01.01.01,,DAS1,,CAF0840,"1687.788341892546"
"841",contact,N,"5",certain,certain,01.01.01,,DAS1,,CAF0841,"405.5758338462481"
"842","fault, thrust",Y,"5",certain,certain,02.08.07,,DAS1,,CAF0842,"59.2152157547353"
"843",fault,N,"5",certain,certain,02.01.01,,DAS1,Field,CAF0843,"1407.406264554676"
"844",fault,N,"10",certain,certain,02.01.01,,DAS1,Field,CAF0844,"127.9316946828496"
"845",contact,N,"5",certain,certain,01.01.01,,DAS1,Lidar,CAF0845,"21140.7776634"
"846",contact,N,"5",certain,certain,01.01.01,,DAS1,Lidar,CAF0846,"1731.446376905349"
"847",fault,N,"5",certain,certain,02.01.01,,DAS1,Field,CAF0847,"559.6937806620712"
"848",contact,N,"5",certain,certain,01.01.01,,DAS1,Lidar,CAF0848,"2964.35163668024"
"849",waterline,N,"5",certain,certain,"15.02",,DAS1,Lidar,CAF0849,"7560.993621413612"
"850","fault, normal",N,"5",certain,certain,02.02.01,Grizzly Peak fault,DAS1,Aerial Photo,CAF0850,"2325.840329655003"
"851","fault, normal",N,"5",certain,certain,02.01.01,,DAS1,Field,CAF0851,"1390.786458970656"
"852",fault,N,"5",certain,certain,02.01.01,,DAS1,Field,CAF0852,"445.7675214414022"
"853",fault,N,"5",certain,certain,02.01.01,,DAS1,,CAF0853,"386.9676444393657"
"854",fault,Y,"10",certain,certain,02.01.07,,DAS1,,CAF0854,"102.7096217344166"
"855",contact,N,"5",certain,certain,01.01.01,,DAS1,Aerial Photo,CAF0855,"3897.226218968656"
"856",contact,N,"5",certain,certain,01.01.01,,DAS1,,CAF0856,"919.3157735792221"
"857",contact,N,"5",certain,certain,01.01.01,,DAS1,,CAF0857,"468.4779224707045"
"858","fault, thrust",N,"5",certain,certain,02.08.01,,DAS1,,CAF0858,"1038.440248181649"
"859",contact,N,"5",certain,certain,01.01.01,,DAS1,,CAF0859,"2593.310051992844"
"860",contact,N,"5",certain,certain,01.01.01,,DAS1,,CAF0860,"2163.728760040134"
"861",contact,N,"5",certain,certain,01.01.01,,DAS1,,CAF0861,"1517.513121499063"
"862",contact,N,"5",certain,certain,01.01.01,,DAS1,,CAF0862,"1226.127606947071"
"863","fault, thrust",Y,"10",certain,certain,02.08.07,,DAS1,,CAF0863,"131.9571927311155"
"864",fault,N,"10",certain,certain,02.01.03,,DAS1,Aerial Photo,CAF0864,"540.1540170549566"
"865",fault,N,"10",certain,certain,02.01.03,,DAS1,Aerial Photo,CAF0865,"442.9169528258705"
"866",fault,N,"10",certain,certain,02.01.03,,DAS1,Aerial Photo,CAF0866,"413.4641624113864"
"867",fault,N,"10",certain,certain,02.01.03,,DAS1,,CAF0867,"189.3769446963558"
"868",fault,N,"10",certain,certain,02.01.03,,DAS1,,CAF0868,"187.6584215374863"
"869",fault,N,"10",certain,certain,02.01.03,,DAS1,,CAF0869,"256.8586671293559"
"870",fault,N,"10",certain,certain,02.01.03,,DAS1,,CAF0870,"224.2727504797896"
"871",fault,N,"25",questionable,questionable,02.01.03,,DAS1,,CAF0871,"156.4063611398107"
"872",fault,N,"10",certain,certain,02.01.01,,DAS1,,CAF0872,"140.784611887775"
"873",fault,N,"25",certain,certain,02.01.01,,DAS1,,CAF0873,"2255.810772215039"
"874",contact,N,"5",certain,certain,01.01.01,,DAS1,,CAF0874,"870.5815474446399"
"875",contact,N,"5",certain,certain,01.01.01,,DAS1,,CAF0875,"635.7380107021518"
"876",fault,N,"10",certain,certain,02.01.05,,DAS1,,CAF0876,"506.8762963389264"
"877",fault,N,"25",questionable,questionable,02.01.03,,DAS1,,CAF0877,"888.7032801892024"
"878",fault,N,"25",questionable,questionable,02.01.03,,DAS1,,CAF0878,"838.0472644813841"
"879",contact,N,"5",certain,certain,01.01.01,,DAS1,,CAF0879,"1537.543706076033"
"880",fault,Y,"25",certain,certain,02.01.07,,DAS2,,CAF0880,"794.8365953770922"
"881",fault,Y,"10",certain,certain,02.08.07,,DAS1,,CAF0881,"264.6028572513974"
"882",fault,Y,"10",certain,certain,02.01.07,,DAS1,,CAF0882,"844.2594937609615"
"883",contact,N,"5",certain,certain,01.01.01,,DAS1,,CAF0883,"567.6663743587753"
"884",contact,N,"5",certain,certain,01.01.01,,DAS1,,CAF0884,"460.528242225592"
"885",contact,N,"5",certain,certain,01.01.01,,DAS1,Lidar,CAF0885,"4035.326264985954"
"886",fault,Y,"5",certain,certain,02.02.07,,DAS1,Aerial Photo,CAF0886,"2265.277158235434"
"887",fault,N,"5",certain,certain,02.01.01,,DAS1,Field,CAF0887,"145.3165321275212"
"888",fault,N,"5",certain,certain,02.01.01,,DAS1,Field,CAF0888,"412.890760606182"
"889",fault,N,"5",certain,certain,02.01.01,,DAS1,Field,CAF0889,"105.6100391585254"
"890",fault,N,"5",certain,certain,02.01.01,,DAS1,Field,CAF0890,"166.4706318099077"
"891",fault,N,"5",certain,certain,02.01.01,,DAS1,Field,CAF0891,"297.9318104689277"
"892",fault,N,"5",certain,certain,02.01.01,,DAS1,Field,CAF0892,"25.73482360645108"
"893",fault,N,"5",certain,certain,02.01.01,,DAS1,Field,CAF0893,"245.0986812944516"
"894",fault,N,"5",certain,certain,02.06.01,,DAS1,Field,CAF0894,"1935.803152498529"
"895",fault,N,"5",certain,certain,02.01.01,,DAS1,Field,CAF0895,"520.5684993385963"
"896",fault,N,"5",certain,certain,02.01.01,,DAS1,Field,CAF0896,"912.5261836888832"
"897",fault,Y,"5",certain,certain,02.01.01,,DAS1,Field,CAF0897,"121.0700641963475"
"898",fault,N,"10",certain,certain,02.01.01,Bartlett Springs fault,DAS1,Aerial Photo,CAF0898,"836.2707183481917"
"899",fault,N,"5",certain,certain,02.01.01,,DAS1,Aerial Photo,CAF0899,"845.9972952094524"
"900",fault,N,"5",certain,certain,02.01.01,,DAS1,Field,CAF0900,"404.8114772063054"
"901","fault, normal",N,"5",certain,certain,02.02.01,,DAS1,Field,CAF0901,"3718.218395901726"
"902","fault, normal",N,"10",certain,certain,02.02.01,McLaughlin Reserve fault,DAS1,Field,CAF0902,"1771.993627544258"
"903",contact,N,"5",certain,certain,01.01.01,,DAS1,Lidar,CAF0903,"1681.733219508966"
"904",contact,N,"5",certain,certain,01.01.01,,DAS1,Aerial Photo,CAF0904,"3027.760610548296"
"905",fault,N,"10",certain,certain,02.01.03,,DAS1,Aerial Photo,CAF0905,"335.1093057208736"
"906",contact,N,"5",certain,certain,01.01.01,,DAS1,Field,CAF0906,"5234.742335999735"
"907",fault,N,"5",certain,certain,02.06.01,Bartlett Springs fault,DAS1,Aerial Photo,CAF0907,"3045.058242739343"
"908","fault, normal",Y,"10",certain,certain,02.02.07,McLaughlin Reserve fault,DAS1,Field,CAF0908,"297.7925270323796"
"909",contact,N,"5",certain,certain,01.01.01,,DAS1,Lidar,CAF0909,"192.5960932754356"
"910",fault,N,"5",certain,certain,02.01.01,,DAS1,Field,CAF0910,"217.8968002585024"
"911",fault,N,"5",certain,certain,02.01.01,,DAS1,Aerial Photo,CAF0911,"68.46550121983135"
"912",fault,N,"5",certain,certain,02.01.01,,DAS1,Field,CAF0912,"301.0194023471294"
"913",fault,N,"10",certain,certain,02.01.03,,DAS1,Aerial Photo,CAF0913,"18.90121013241139"
"914","fault, normal",N,"10",certain,certain,02.02.01,McLaughlin Reserve fault,DAS1,Field,CAF0914,"158.7529498703238"
"915",fault,N,"5",certain,certain,02.01.01,,DAS1,Aerial Photo,CAF0915,"974.3183291323606"
"916",contact,N,"5",certain,certain,01.01.01,,DAS1,Lidar,CAF0916,"1917.311414626971"
"917",fault,N,"5",certain,certain,02.01.01,,DAS1,Field,CAF0917,"99.60968669453395"
"918",fault,N,"5",certain,certain,02.01.01,,DAS1,Field,CAF0918,"1151.58064616182"
"919",contact,N,"5",certain,certain,01.01.01,,DAS1,Lidar,CAF0919,"4708.521079188884"
"920",contact,N,"5",certain,certain,01.01.01,,DAS1,Lidar,CAF0920,"3294.190959508478"
"921","fault, normal",Y,"10",certain,certain,02.02.07,McLaughlin Reserve fault,DAS1,Field,CAF0921,"736.9823352934262"
"922",fault,Y,"10",certain,certain,02.01.07,,DAS1,Field,CAF0922,"162.6681858533212"
"923",contact,N,"5",certain,certain,01.01.01,,DAS1,Lidar,CAF0923,"1351.85646984839"
"924",contact,N,"5",certain,certain,01.01.01,,DAS1,Lidar,CAF0924,"407.5250955975849"
"925",fault,N,"10",certain,certain,02.01.01,McLaughlin Reserve fault,DAS1,Field,CAF0925,"150.8278836748796"
"926",contact,N,"5",certain,certain,01.01.01,,DAS1,Lidar,CAF0926,"158.1683168539917"
"927","fault, normal",Y,"10",certain,certain,02.02.07,McLaughlin Reserve fault,DAS1,Filed,CAF0927,"62.49104792499038"
"928",contact,N,"5",certain,certain,01.01.01,,DAS1,Lidar,CAF0928,"65.29882199832561"
"929",contact,N,"5",certain,certain,01.01.01,,DAS1,Lidar,CAF0929,"148.6638351800257"
"930","fault, normal",N,"10",certain,certain,02.02.01,McLaughlin Reserve fault,DAS1,Field,CAF0930,"315.9691574203345"
"931",contact,N,"5",certain,certain,01.01.01,,DAS1,Lidar,CAF0931,"187.8126829026946"
"932",contact,N,"5",certain,certain,01.01.01,,DAS1,Lidar,CAF0932,"320.1776571091015"
"933",contact,N,"5",certain,certain,01.01.01,,DAS1,Lidar,CAF0933,"107.3364449585496"
"934","fault, normal",Y,"10",certain,certain,02.02.07,McLaughlin Reserve fault,DAS1,Filed,CAF0934,"220.7605463897885"
"935",fault,N,"5",certain,certain,02.01.01,,DAS1,Field,CAF0935,"980.7714645748873"
"936",fault,N,"5",certain,certain,02.01.01,,DAS1,Field,CAF0936,"115.344722235521"
"937",fault,Y,"10",certain,certain,02.01.07,,DAS1,Aerial Photo,CAF0937,"91.16787972117049"
"938",fault,Y,"10",certain,certain,02.01.07,,DAS1,Aerial Photo,CAF0938,"123.9373712213676"
"939",fault,N,"5",certain,certain,02.01.01,,DAS1,Field,CAF0939,"568.4671161875847"
"940",fault,N,"5",certain,certain,02.01.01,,DAS1,Field,CAF0940,"456.7169401239705"
"941",fault,N,"5",certain,certain,02.01.01,,DAS1,Aerial Photo,CAF0941,"215.3366234093508"
"942",contact,N,"10",certain,certain,01.01.03,,DAS1,Field,CAF0942,"947.0355226069661"
"943",contact,Y,"10",certain,certain,01.01.07,,DAS1,Field,CAF0943,"760.0115926396629"
"944",fault,N,"10",certain,certain,02.01.03,,DAS1,Aerial Photo,CAF0944,"803.5225370100853"
"945",fault,N,"5",certain,certain,02.01.03,,DAS1,Aerial Photo,CAF0945,"285.1577161190394"
"946",contact,N,"5",certain,certain,01.01.01,,DAS1,Lidar,CAF0946,"387.6206769645721"
"947",fault,N,"5",certain,certain,02.01.01,,DAS1,Aerial Photo,CAF0947,"615.5725468463955"
"948",contact,N,"5",certain,certain,01.01.01,,DAS1,Field,CAF0948,"395.3458390207011"
"949",contact,Y,"10",certain,certain,01.01.07,,DAS1,Aerial Photo,CAF0949,"195.0688203914168"
"950",fault,N,"10",certain,certain,02.01.03,,DAS1,Aerial Photo,CAF0950,"1161.400404555301"
"951",fault,N,"5",certain,certain,02.01.01,,DAS1,,CAF0951,"867.2595427892651"
"952",fault,N,"10",certain,certain,02.01.01,,DAS1,Lidar,CAF0952,"920.5982218966697"
"953",fault,N,"10",certain,certain,02.01.03,,DAS1,Lidar,CAF0953,"386.3286881801343"
"954",fault,N,"10",certain,certain,02.01.03,,DAS1,Aerial Photo,CAF0954,"482.011833334529"
"955",fault,N,"10",certain,certain,02.01.01,Bartlett Springs fault,DAS1,,CAF0955,"607.7339648014392"
"956",fault,N,"10",certain,certain,02.01.03,Bartlett Springs fault,DAS1,,CAF0956,"223.9936521233006"
"957",fault,N,"10",certain,certain,02.01.03,,DAS1,,CAF0957,"447.2894023906397"
"958",fault,N,"10",certain,certain,02.01.03,,DAS1,,CAF0958,"583.7515819010854"
"959",contact,N,"5",certain,certain,01.01.01,,DAS1,,CAF0959,"629.6373356937511"
"960",contact,N,"5",certain,certain,01.01.01,,DAS1,,CAF0960,"763.2037190157222"
"961",contact,N,"5",certain,certain,01.01.01,,DAS1,,CAF0961,"1737.867604743027"
"962",fault,N,"10",certain,certain,02.01.03,,DAS1,,CAF0962,"110.4004948827848"
"963",fault,N,"10",certain,certain,02.01.03,,DAS1,,CAF0963,"238.8349712321862"
"964",fault,N,"10",certain,certain,02.01.03,,DAS1,,CAF0964,"414.2693059449221"
"965",fault,N,"10",certain,certain,02.01.03,,DAS1,,CAF0965,"297.3518072735536"
"966",contact,N,"5",certain,certain,01.01.01,,DAS1,,CAF0966,"659.0724628010006"
"967",contact,N,"5",certain,certain,01.01.01,,DAS1,,CAF0967,"1294.943419982075"
"968",contact,N,"5",certain,certain,01.01.01,,DAS1,,CAF0968,"832.4719924878033"
"969",contact,N,"5",certain,certain,01.01.01,,DAS1,,CAF0969,"572.32782069795"
"970",fault,N,"25",certain,certain,02.01.03,,DAS1,,CAF0970,"119.6844815946398"
"971",fault,N,"5",certain,certain,02.01.03,Bartlett Springs fault,DAS1,,CAF0971,"671.2625064265989"
"972",contact,N,"10",certain,certain,01.01.03,,DAS1,,CAF0972,"146.007746271795"
"973",fault,N,"5",certain,certain,02.01.01,,DAS1,Aerial Photo,CAF0973,"230.0059107151663"
"974","fault, normal",Y,"10",certain,certain,02.02.07,McLaughlin Reserve fault,DAS1,Filed,CAF0974,"55.86218639892259"
"975","fault, normal",N,"10",certain,certain,02.02.01,McLaughlin Reserve fault,DAS1,Filed,CAF0975,"87.98175726727777"
"976","fault, normal",Y,"10",certain,certain,02.02.07,McLaughlin Reserve fault,DAS1,Filed,CAF0976,"261.2148302876763"
"977",fault,N,"5",certain,certain,02.02.01,,DAS1,Aerial Photo,CAF0977,"4540.993914801886"
"978",fault,N,"10",questionable,questionable,02.01.03,,DAS1,Lidar,CAF0978,"596.6125051753992"
"979",fault,N,"5",certain,certain,02.01.01,,DAS1,Field,CAF0979,"666.1184150511795"
"980",fault,N,"25",certain,certain,02.01.01,,DAS1,Field,CAF0980,"589.4568325156567"
"981",fault,N,"5",certain,certain,02.01.01,,DAS1,Aerial Photo,CAF0981,"1650.320905306259"
"982",contact,N,"5",certain,certain,01.01.01,,DAS1,Lidar,CAF0982,"1423.752333972597"
"983",contact,N,"5",certain,certain,01.01.01,,DAS1,Lidar,CAF0983,"213.5349889122583"
"984",contact,N,"5",certain,certain,01.01.01,,DAS1,Lidar,CAF0984,"287.0372708266897"
"985",contact,N,"5",certain,certain,01.01.01,,DAS1,Lidar,CAF0985,"546.0156492901931"
"986","fault, normal",N,"5",certain,certain,02.02.01,,DAS1,Aerial Photo,CAF0986,"961.2362524734368"
"987",fault,N,"5",certain,certain,02.01.01,,DAS1,Aerial Photo,CAF0987,"676.6511674427556"
"988",contact,N,"5",certain,certain,01.01.01,,DAS1,Lidar,CAF0988,"454.0168466832238"
"989",contact,N,"5",certain,certain,01.01.01,,DAS1,Lidar,CAF0989,"21.27227321604703"
"990",contact,N,"5",certain,certain,01.01.01,,DAS1,Lidar,CAF0990,"551.5821820826626"
"991",contact,N,"5",certain,certain,01.01.01,,DAS1,Aerial Photo,CAF0991,"572.0980012632643"
"992",contact,N,"5",certain,certain,01.01.01,,DAS1,Lidar,CAF0992,"313.5455787973257"
"993",contact,N,"5",certain,certain,01.01.01,,DAS1,Lidar,CAF0993,"1136.102114205077"
"994",contact,N,"5",certain,certain,01.01.01,,DAS1,Lidar,CAF0994,"156.9183076341415"
"995",contact,N,"5",certain,certain,01.01.01,,DAS1,Lidar,CAF0995,"1742.85697789854"
"996",fault,N,"5",certain,certain,02.01.01,,DAS1,Aerial Photo,CAF0996,"548.8783686258853"
"997",contact,N,"5",certain,certain,01.01.01,,DAS1,Lidar,CAF0997,"4257.094025207615"
"998",contact,N,"5",certain,certain,01.01.01,,DAS1,Lidar,CAF0998,"1519.906422062276"
"999",contact,N,"5",certain,certain,01.01.01,,DAS1,,CAF0999,"556.5115096555922"
"1000",contact,N,"5",certain,certain,01.01.01,,DAS1,,CAF1000,"1224.413838459215"
"1001",contact,N,"5",certain,certain,01.01.01,,DAS1,Lidar,CAF1001,"841.0332663378136"
"1002",contact,N,"5",certain,certain,01.01.01,,DAS1,Lidar,CAF1002,"2071.469316727865"
"1003",contact,N,"5",certain,certain,01.01.01,,DAS1,Lidar,CAF1003,"728.201815585776"
"1004",contact,N,"5",certain,certain,01.01.01,,DAS1,Lidar,CAF1004,"856.4134122600178"
"1005","fault, reverse",Y,"10",certain,certain,02.08.07,,DAS1,Aerial Photo,CAF1005,"105.1967394502981"
"1006",contact,N,"5",certain,certain,01.01.01,,DAS1,,CAF1006,"829.5345188705215"
"1007",contact,N,"5",certain,certain,01.01.01,,DAS1,Lidar,CAF1007,"1124.12658575008"
"1008",contact,N,"5",certain,certain,01.01.01,,DAS1,Lidar,CAF1008,"870.4269856333055"
"1009",contact,N,"5",certain,certain,01.01.01,,DAS1,Lidar,CAF1009,"2714.35069200942"
"1010",contact,N,"5",certain,certain,01.01.01,,DAS1,Lidar,CAF1010,"314.2151464806082"
"1011",contact,N,"5",certain,certain,01.01.01,,DAS1,Lidar,CAF1011,"898.1737995149518"
"1012",contact,N,"5",certain,certain,01.01.01,,DAS1,Lidar,CAF1012,"603.3866740633659"
"1013",contact,N,"5",certain,certain,01.01.01,,DAS1,Lidar,CAF1013,"741.8839964535541"
"1014",contact,N,"5",certain,certain,01.01.01,,DAS1,,CAF1014,"1572.657208330632"
"1015",fault,N,"5",certain,certain,02.07.01,,DAS1,,CAF1015,"2517.144807854262"
"1016",fault,N,"5",certain,certain,02.01.01,,DAS1,Aerial Photo,CAF1016,"328.8073662015444"
"1017",contact,N,"5",certain,certain,01.01.01,,DAS1,Aerial Photo,CAF1017,"2942.823071637953"
"1018","fault, normal",N,"5",certain,certain,02.02.01,,DAS1,Aerial Photo,CAF1018,"1259.685727829374"
"1019",contact,N,"5",certain,certain,01.01.01,,DAS1,,CAF1019,"984.528568929135"
"1020",contact,N,"5",certain,certain,01.01.01,,DAS1,Lidar,CAF1020,"424.7660378990354"
"1021",contact,N,"5",certain,certain,01.01.01,,DAS1,Lidar,CAF1021,"558.6109360996271"
"1022",contact,N,"5",certain,certain,01.01.01,,DAS1,Lidar,CAF1022,"1167.096446090515"
"1023",contact,N,"5",certain,certain,01.01.01,,DAS1,Lidar,CAF1023,"218.2293650808331"
"1024",contact,N,"5",certain,certain,01.01.01,,DAS1,Lidar,CAF1024,"1390.455389869659"
"1025",contact,N,"5",certain,certain,01.01.01,,DAS1,Lidar,CAF1025,"514.8461583638234"
"1026",contact,N,"5",certain,certain,01.01.01,,DAS1,,CAF1026,"1536.532713685067"
"1027",contact,N,"5",certain,certain,01.01.01,,DAS1,Lidar,CAF1027,"948.1561173845998"
"1028",contact,N,"5",certain,certain,01.01.01,,DAS1,Lidar,CAF1028,"725.4261820350398"
"1029",contact,N,"5",certain,certain,01.01.01,,DAS1,Lidar,CAF1029,"305.1618403267324"
"1030",contact,N,"5",certain,certain,01.01.01,,DAS1,,CAF1030,"736.9620233331129"
"1031",fault,N,"5",certain,certain,02.01.01,,DAS1,Aerial Photo,CAF1031,"2014.472243283684"
"1032",fault,N,"5",certain,certain,02.01.01,,DAS1,,CAF1032,"1424.01702863478"
"1033",fault,N,"5",certain,certain,02.01.01,,DAS1,,CAF1033,"1089.356578599706"
"1034","fault, normal",N,"5",certain,certain,02.02.01,,DAS1,Aerial Photo,CAF1034,"697.1811330858937"
"1035",contact,N,"5",certain,certain,01.01.01,,DAS1,Lidar,CAF1035,"1211.423251018476"
"1036",contact,N,"5",certain,certain,01.01.01,,DAS1,Lidar,CAF1036,"1943.772259330153"
"1037",contact,N,"5",certain,certain,01.01.01,,DAS1,Lidar,CAF1037,"813.3189954291922"
"1038",contact,N,"5",certain,certain,01.01.01,,DAS1,,CAF1038,"1598.556130522131"
"1039",fault,N,"5",certain,certain,02.01.01,,DAS1,,CAF1039,"253.4265967039598"
"1040","fault, normal",N,"5",certain,certain,02.02.01,,DAS1,,CAF1040,"568.9931987154932"
"1041",fault,N,"5",certain,certain,02.01.01,,DAS1,,CAF1041,"869.0176880786797"
"1042",fault,N,"5",certain,certain,02.01.01,,DAS1,,CAF1042,"684.2923333381684"
"1043",contact,N,"25",certain,certain,01.01.03,,DAS1,Aerial Photo,CAF1043,"2246.108436676998"
"1044",contact,N,"10",certain,certain,01.01.01,,DAS1,Aerial Photo,CAF1044,"1070.281940759692"
"1045",contact,Y,"25",certain,certain,01.01.07,,DAS1,,CAF1045,"208.6429969945447"
"1046",contact,N,"10",certain,certain,01.01.01,,DAS1,,CAF1046,"743.8200601824469"
"1047","fault, normal",Y,"5",certain,certain,02.02.07,,DAS1,Aerial Photo,CAF1047,"363.3609058307302"
"1048",fault,N,"25",questionable,questionable,02.01.03,,DAS1,,CAF1048,"2967.742706961823"
"1049",fault,N,"10",questionable,questionable,02.01.03,,DAS1,,CAF1049,"1298.086632284862"
"1050","fault, normal",N,"5",certain,certain,02.02.01,,DAS1,Field,CAF1050,"560.1719895750681"
"1051","fault, normal",Y,"5",certain,certain,02.02.07,,DAS1,Field,CAF1051,"232.4785732739027"
"1052",fault,N,"10",certain,questionable,02.01.03,,DAS1,,CAF1052,"26.92080995824431"
"1053","fault, normal",Y,"5",certain,certain,02.02.07,,DAS1,,CAF1053,"158.5139925681595"
"1054",contact,N,"5",certain,certain,01.01.01,,DAS1,,CAF1054,"1442.38922742222"
"1055",contact,N,"5",certain,certain,01.01.01,,DAS1,,CAF1055,"1009.417262885545"
"1056",contact,N,"5",certain,certain,01.01.01,,DAS1,,CAF1056,"2434.318879196937"
"1057",contact,N,"5",certain,certain,01.01.01,,DAS1,,CAF1057,"657.4406012973091"
"1058",contact,Y,"25",certain,certain,01.01.07,,DAS1,,CAF1058,"141.0703607478704"
"1059",contact,N,"25",certain,certain,01.01.03,,DAS1,,CAF1059,"79.59424177311085"
"1060",fault,Y,"10",questionable,questionable,02.01.07,,DAS1,,CAF1060,"155.0549484812111"
"1061",fault,N,"10",certain,questionable,02.01.01,,DAS1,,CAF1061,"1075.679284313238"
"1062","fault, normal",N,"5",certain,certain,02.02.01,,DAS1,Field,CAF1062,"267.9850933842193"
"1063","fault, normal",Y,"5",certain,certain,02.02.07,,DAS1,,CAF1063,"371.7239771565087"
"1064",fault,N,"25",certain,certain,02.01.03,,DAS1,,CAF1064,"205.5633518031816"
"1065",fault,N,"25",certain,certain,02.01.03,,DAS1,,CAF1065,"269.5561019395476"
"1066",contact,N,"10",certain,certain,01.01.01,,DAS1,,CAF1066,"739.3539887369683"
"1067",contact,N,"10",certain,certain,01.01.01,,DAS1,,CAF1067,"74.73777019679436"
"1068",contact,N,"5",certain,certain,01.01.01,,DAS1,,CAF1068,"1014.237989121381"
"1069",fault,N,"50",questionable,questionable,02.01.03,,DAS1,,CAF1069,"1399.936062940889"
"1070",contact,N,"5",certain,certain,01.01.01,,DAS1,,CAF1070,"500.6389734086473"
"1071",fault,N,"5",certain,certain,02.01.01,,DAS1,,CAF1071,"2094.207570775119"
"1072",fault,N,"25",questionable,questionable,02.01.03,,DAS1,,CAF1072,"167.2216197998284"
"1073",fault,N,"25",certain,certain,02.01.03,,DAS1,,CAF1073,"862.3486049004844"
"1074",fault,N,"10",certain,certain,02.01.01,,DAS1,,CAF1074,"83.24429407780309"
"1075",fault,N,"25",questionable,questionable,02.01.03,,DAS1,,CAF1075,"154.5539289471507"
"1076","fault, normal",N,"5",certain,certain,02.02.01,,DAS1,,CAF1076,"233.7553631595129"
"1077","fault, normal",Y,"5",certain,certain,02.02.07,,DAS1,,CAF1077,"219.2006047170833"
"1078",fault,N,"25",certain,certain,02.01.01,,DAS1,,CAF1078,"154.4217861713238"
"1079",fault,N,"25",certain,certain,02.01.01,,DAS1,,CAF1079,"51.86706070972858"
"1080",fault,Y,"25",certain,certain,02.01.07,,DAS1,,CAF1080,"121.9823319621785"
"1081",fault,Y,"25",certain,certain,02.01.07,,DAS1,,CAF1081,"156.051029630536"
"1082",fault,Y,"25",certain,certain,02.01.07,,DAS1,,CAF1082,"253.7868535411602"
"1083",fault,N,"25",questionable,questionable,02.01.03,,DAS1,,CAF1083,"505.4816802433358"
"1084",fault,N,"25",questionable,questionable,02.01.03,,DAS1,,CAF1084,"174.2077177884792"
"1085","fault, normal",N,"5",certain,certain,02.02.01,,DAS1,,CAF1085,"176.1165116213796"
"1086","fault, normal",Y,"5",certain,certain,02.02.07,,DAS1,,CAF1086,"441.233166402642"
"1087",contact,N,"5",certain,certain,01.01.01,,DAS1,Lidar,CAF1087,"507.5869765805138"
"1088",contact,N,"5",certain,certain,01.01.01,,DAS1,Lidar,CAF1088,"524.8440158683235"
"1089",contact,N,"5",certain,certain,01.01.01,,DAS1,Aerial Photo,CAF1089,"1295.926065326461"
"1090",contact,N,"5",certain,certain,01.01.01,,DAS1,Field,CAF1090,"1271.424151166829"
"1091",contact,N,"5",certain,certain,01.01.01,,DAS1,,CAF1091,"159.5701002897135"
"1092",contact,N,"5",certain,certain,01.01.01,,DAS1,,CAF1092,"953.8928868033495"
"1093",contact,N,"5",certain,certain,01.01.01,,DAS1,,CAF1093,"357.2399567469623"
"1094",contact,N,"5",certain,certain,01.01.01,,DAS1,,CAF1094,"447.549706404856"
"1095",contact,N,"5",certain,certain,01.01.01,,DAS1,,CAF1095,"11096.46697838696"
"1096",contact,N,"5",certain,certain,01.01.01,,DAS1,,CAF1096,"8115.219079699588"
"1097",contact,N,"5",certain,certain,01.01.01,,DAS1,,CAF1097,"911.7917085418602"
"1098",contact,N,"5",certain,certain,01.01.01,,DAS1,Lidar,CAF1098,"273.6785175801066"
"1099",contact,N,"5",certain,certain,01.01.01,,DAS1,,CAF1099,"2030.867918091338"
"1100",contact,N,"5",certain,certain,01.01.01,,DAS1,,CAF1100,"243.53075085743"
"1101",contact,N,"5",certain,certain,01.01.01,,DAS1,,CAF1101,"88.68645425793599"
"1102",contact,N,"5",certain,certain,01.01.01,,DAS1,,CAF1102,"520.2446125641465"
"1103",contact,N,"5",certain,certain,01.01.01,,DAS1,Field,CAF1103,"935.6948178611167"
"1104",contact,N,"5",certain,certain,01.01.01,,DAS1,,CAF1104,"245.4189873747548"
"1105",contact,N,"5",certain,certain,01.01.01,,DAS1,,CAF1105,"293.5487162769043"
"1106",contact,N,"5",certain,certain,01.01.01,,DAS1,Lidar,CAF1106,"57.72472637800297"
"1107",contact,N,"5",certain,certain,01.01.01,,DAS1,Lidar,CAF1107,"230.3680737626189"
"1108",fault,N,"5",certain,certain,02.01.01,,DAS1,Aerial Photo,CAF1108,"1926.908136383817"
"1109",contact,N,"5",certain,certain,01.01.01,,DAS1,Aerial Photo,CAF1109,"2323.980264038829"
"1110",contact,N,"5",certain,certain,01.01.01,,DAS1,Lidar,CAF1110,"768.4840971710084"
"1111",contact,N,"5",certain,certain,01.01.01,,DAS1,,CAF1111,"369.3406908621577"
"1112",contact,N,"5",certain,certain,01.01.01,,DAS1,,CAF1112,"6395.569207623223"
"1113",contact,N,"5",certain,certain,01.01.01,,DAS1,Lidar,CAF1113,"746.514850611513"
"1114",contact,N,"5",certain,certain,01.01.01,,DAS1,Lidar,CAF1114,"1016.152211072674"
